mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0019568443298339845,0.00023715339665689614,0.002441596984863281,0.0005407235482757786,manhattan,26,"{'metric': 'manhattan', 'n_neighbors': 26}",0.14435277799749613,0.07997936077780221,0.06700607395406866,0.09263364568500176,0.10684995586877677,0.0981643628566291,0.026611769274411785,4
0.0033988475799560545,0.0014961646605018356,0.00459904670715332,0.0010196277023846049,manhattan,27,"{'metric': 'manhattan', 'n_neighbors': 27}",0.14223176255706116,0.08944348438340322,0.060632610653436614,0.07627284395579914,0.11029689789856534,0.09577551988965309,0.028370851287436234,11
0.002996826171875,0.001097597455549199,0.0034026145935058595,0.0004875423756780378,manhattan,28,"{'metric': 'manhattan', 'n_neighbors': 28}",0.1303282753526842,0.09101946468979605,0.04186315010431396,0.08032725194119106,0.09818246971813116,0.08834412236122328,0.028605491189559355,16
0.0023987293243408203,0.0004904826141540902,0.0029999732971191405,6.563053334840871e-06,manhattan,29,"{'metric': 'manhattan', 'n_neighbors': 29}",0.11989288515263397,0.09051820018944756,0.042420116659892315,0.08010303250202544,0.10643665832497062,0.08787417856579398,0.0264696676652364,17
0.002602243423461914,0.0004939968659192356,0.0027977943420410155,0.0004017579414714491,manhattan,30,"{'metric': 'manhattan', 'n_neighbors': 30}",0.10315403833647396,0.07853889700937933,0.030156488614993204,0.08067922718553922,0.10527096115602419,0.07955992246048198,0.027058212899370597,24
0.0023978710174560546,0.0004919503471565082,0.0028028488159179688,0.00040198212407794714,manhattan,31,"{'metric': 'manhattan', 'n_neighbors': 31}",0.10870494728495717,0.06817596369111589,0.021381939636669234,0.0785010038949755,0.08940969693992196,0.07323471028952795,0.029195213633457215,30
0.0025985240936279297,0.0008002551198920009,0.0028408527374267577,0.00042300214897535713,manhattan,32,"{'metric': 'manhattan', 'n_neighbors': 32}",0.11046618986146028,0.06471793772459333,0.026351863641086548,0.08375398534425493,0.08367273277994047,0.07379254187026711,0.027838000562986992,29
0.0020196914672851564,4.056239327039011e-05,0.002648591995239258,0.0007711448352078386,manhattan,33,"{'metric': 'manhattan', 'n_neighbors': 33}",0.11128466247125346,0.052982332144154265,0.006956262647997868,0.07414457090920146,0.08925122437003352,0.06692381050852811,0.03552185128271047,40
0.0019983768463134764,2.4261313413888223e-05,0.0025986194610595702,0.0004660825429553462,manhattan,34,"{'metric': 'manhattan', 'n_neighbors': 34}",0.11176008218230005,0.058556206055086824,0.0156133037875269,0.07026233506173385,0.09480580889340162,0.07019954719600985,0.03300901539809184,36
0.0015823841094970703,0.00046629327631397355,0.0026229381561279296,0.00048046275328252384,manhattan,35,"{'metric': 'manhattan', 'n_neighbors': 35}",0.10674890672939297,0.05879207669326858,0.00940879007406592,0.06923511977076269,0.08560157106402866,0.06595729286630377,0.03258733210169446,42
0.001598215103149414,0.0004905977888343754,0.0025972366333007813,0.0007805832231921863,manhattan,36,"{'metric': 'manhattan', 'n_neighbors': 36}",0.10877382118579715,0.05567787635969346,0.0004402953791003972,0.0734431266844181,0.08007677789547363,0.06368237950089654,0.03594696057284787,47
0.0019980430603027343,4.6223355523214554e-05,0.001997232437133789,1.5359042557150275e-05,manhattan,37,"{'metric': 'manhattan', 'n_neighbors': 37}",0.11571319423918203,0.047997101194602654,0.009780506623690899,0.06775516018480954,0.08596514616973394,0.06544222168240381,0.035654647797851435,45
0.001807260513305664,0.0003730775693198723,0.0027871131896972656,0.0003970870990277867,manhattan,38,"{'metric': 'manhattan', 'n_neighbors': 38}",0.12395510932979303,0.0549917724559742,0.018703937691044836,0.0566075038015329,0.0729869664071997,0.06544905793710894,0.03421231439014941,44
0.0023992061614990234,0.0004945753303862963,0.003200054168701172,0.00039928132486358485,manhattan,39,"{'metric': 'manhattan', 'n_neighbors': 39}",0.1328202734463001,0.04770022426263487,0.030664777234199914,0.054670765303579616,0.06347253400068043,0.06586571484947898,0.035165489287257,43
0.002002525329589844,6.135098877187933e-06,0.0031989097595214845,0.00039602827093071047,manhattan,40,"{'metric': 'manhattan', 'n_neighbors': 40}",0.14337465952140072,0.04696560304695563,0.04164345054234719,0.054641629245471446,0.06616981498215846,0.07055903146766669,0.037329627077192874,35
0.002001190185546875,4.871213069580892e-06,0.0022001743316650392,0.00040092970162579355,manhattan,41,"{'metric': 'manhattan', 'n_neighbors': 41}",0.14122303404408287,0.039483504296049965,0.027675913472724134,0.056387714814829404,0.060760178339072435,0.06510606899335177,0.03986532628152219,46
0.0023982048034667967,0.0004883788288858229,0.0029993534088134767,0.0006320401507478799,manhattan,42,"{'metric': 'manhattan', 'n_neighbors': 42}",0.14376031841361003,0.04318371683584721,0.030480800881547032,0.06139641143423924,0.06046073990628342,0.06785639749430539,0.03965730393007941,39
0.002411556243896484,0.00048342172056808447,0.003191089630126953,0.0007400879469857374,manhattan,43,"{'metric': 'manhattan', 'n_neighbors': 43}",0.14648350038386027,0.0360506664028345,0.029313248306279238,0.06260195298987958,0.05631252555873423,0.06615237872831756,0.0420136928987177,41
0.0020099163055419924,0.0006351717487338747,0.0023949146270751953,0.0005477098019300155,manhattan,44,"{'metric': 'manhattan', 'n_neighbors': 44}",0.1313394182199995,0.03901342270502928,0.031991297165884225,0.057358351344783065,0.05377126989153935,0.06269475186544708,0.03556319277364051,49
0.001598215103149414,0.0004841015503309226,0.002415180206298828,0.0005144646240656162,manhattan,45,"{'metric': 'manhattan', 'n_neighbors': 45}",0.1245843251572113,0.03654598197063785,0.040438583667050554,0.05223953057692843,0.05671461077291673,0.06210460642894897,0.032102170810152444,50
0.0015842914581298828,0.0004767169562470388,0.0020006179809570314,1.2340228741451685e-05,manhattan,46,"{'metric': 'manhattan', 'n_neighbors': 46}",0.127348303953295,0.028444688845386534,0.044099460487923015,0.049443737057590975,0.057447863420409306,0.061356810752920966,0.034331042150097794,52
0.002212190628051758,0.00042102392441153264,0.0023879051208496095,0.0004907037249232891,manhattan,47,"{'metric': 'manhattan', 'n_neighbors': 47}",0.12233115000695483,0.027122562750669155,0.04742846705614023,0.04964898919265903,0.06161018015648523,0.0616282698325817,0.032312911888170315,51
